id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 1615977560 ,53052b11-0eb9-3b60-a382-645dc884f2c1,  -13.266160 ,  -45.043390 ,2023-01-10 16:20:00,Brasil,BAHIA,CORRENTINA,Cerrado
 1615977563 ,9db8125b-96f8-3c0c-b050-42f69bef3cf3,  -12.778960 ,  -40.640460 ,2023-01-10 16:20:00,Brasil,BAHIA,BOA VISTA DO TUPIM,Caatinga
 1615977566 ,8dc79b6e-5ef4-3e6f-9d24-7fd2788044a3,  -13.267270 ,  -45.038530 ,2023-01-10 16:20:00,Brasil,BAHIA,CORRENTINA,Cerrado
 1615977570 ,d7035633-5c53-3ac0-bb10-f60f6e95c108,  -13.313770 ,  -39.983260 ,2023-01-10 16:20:00,Brasil,BAHIA,IRAJUBA,Mata Atlântica
 1615977574 ,2e0c6df8-efac-3c7e-84f7-df9740697112,  -13.415800 ,  -43.826340 ,2023-01-10 16:20:00,Brasil,BAHIA,SERRA DO RAMALHO,Cerrado
 1615977575 ,8b223b09-a044-332a-aef7-c3e3227e34ec,  -13.675560 ,  -39.261300 ,2023-01-10 16:20:00,Brasil,BAHIA,TAPEROÁ,Mata Atlântica
 1615977578 ,f28e55b3-8f74-3267-95a2-cdbafb20e1fb,  -13.706270 ,  -39.639260 ,2023-01-10 16:20:00,Brasil,BAHIA,ITAMARI,Mata Atlântica
 1615977582 ,19fc913a-da7f-3574-a12a-43135e14dd12,  -14.082120 ,  -41.781880 ,2023-01-10 16:20:00,Brasil,BAHIA,BRUMADO,Caatinga
 1615977584 ,97a8c8ba-39d2-388f-8740-c30b958fa60f,  -14.770480 ,  -41.805960 ,2023-01-10 16:20:00,Brasil,BAHIA,PRESIDENTE JÂNIO QUADROS,Caatinga
 1615977587 ,c29a31c6-c1e6-35ad-b5c6-ea5b668d1216,  -14.159970 ,  -41.404080 ,2023-01-10 16:20:00,Brasil,BAHIA,ARACATU,Caatinga
 1615977590 ,63f6db89-6796-3e07-a657-b1dc96c6bce4,  -14.977420 ,  -39.097650 ,2023-01-10 16:20:00,Brasil,BAHIA,ILHÉUS,Mata Atlântica
 1615977594 ,6857185f-ce3a-39b0-9a72-f79174225895,  -15.012260 ,  -39.107830 ,2023-01-10 16:20:00,Brasil,BAHIA,ILHÉUS,Mata Atlântica
 1615977678 ,1b8c74a8-eb09-3778-9c86-20171f3e934c,   -9.727240 ,  -42.833730 ,2023-01-10 16:20:00,Brasil,BAHIA,CAMPO ALEGRE DE LOURDES,Caatinga
 1615977679 ,30ebf1ad-2b74-3b2b-b90d-d572feef6ca8,   -9.729350 ,  -42.849290 ,2023-01-10 16:20:00,Brasil,BAHIA,CAMPO ALEGRE DE LOURDES,Caatinga
 1615977682 ,fcd4ca30-9202-3032-97b4-c85b3ef3fff0,   -9.737300 ,  -42.843070 ,2023-01-10 16:20:00,Brasil,BAHIA,PILÃO ARCADO,Caatinga
 1615977686 ,a61195a7-4bad-3de7-9759-8643eaec9d5b,   -9.739310 ,  -42.858680 ,2023-01-10 16:20:00,Brasil,BAHIA,PILÃO ARCADO,Caatinga
 1615977723 ,dfd9d1ef-d327-3f53-9279-7c43bcd6aac9,  -10.342190 ,  -38.477550 ,2023-01-10 16:20:00,Brasil,BAHIA,NOVO TRIUNFO,Caatinga
 1615977755 ,f7dc28aa-4000-3bc5-b403-6c110f64e65d,  -11.504660 ,  -45.615360 ,2023-01-10 16:20:00,Brasil,BAHIA,RIACHÃO DAS NEVES,Cerrado
 1615977759 ,59a2ecad-89cd-39f7-bec3-c0e7db1fc112,  -12.082210 ,  -38.884270 ,2023-01-10 16:20:00,Brasil,BAHIA,FEIRA DE SANTANA,Caatinga
 1616190318 ,fc885fe2-a66c-3ced-b421-376ef1c459b2,  -16.733320 ,  -40.045490 ,2023-01-12 16:05:00,Brasil,BAHIA,JUCURUÇU,Mata Atlântica
 1616190319 ,aa1c335d-a072-3bcc-889a-52fb3120928f,  -10.199760 ,  -38.000850 ,2023-01-12 16:07:00,Brasil,BAHIA,CORONEL JOÃO SÁ,Caatinga
 1616190320 ,7856886b-21e3-30eb-8f10-810676a9ba77,  -16.739070 ,  -40.049680 ,2023-01-12 16:05:00,Brasil,BAHIA,JUCURUÇU,Mata Atlântica
 1616190321 ,fa96932e-86b9-34f8-8533-b60fd781be19,  -17.538610 ,  -40.138770 ,2023-01-12 16:05:00,Brasil,BAHIA,CARAVELAS,Mata Atlântica
 1616190322 ,42d23dc4-3214-361d-a969-162eaa70d2f5,  -17.396960 ,  -40.578660 ,2023-01-12 16:05:00,Brasil,BAHIA,MEDEIROS NETO,Mata Atlântica
 1616190375 ,95e1c548-b898-3253-9fd2-ccbb3b965490,   -9.900380 ,  -38.425870 ,2023-01-12 16:07:00,Brasil,BAHIA,JEREMOABO,Caatinga
 1616289018 ,f33d1920-9e7f-3b39-ad7d-8ada9e5b36d6,  -10.883530 ,  -45.061830 ,2023-01-13 16:49:00,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado
 1616289019 ,09d05292-dbba-3398-9015-82bec47946c2,  -11.005990 ,  -44.698040 ,2023-01-13 16:49:00,Brasil,BAHIA,SANTA RITA DE CÁSSIA,Cerrado
 1616289020 ,61a42100-7396-3f75-a9b6-6fd443d5196a,  -11.242020 ,  -43.602390 ,2023-01-13 16:49:00,Brasil,BAHIA,BARRA,Cerrado
 1616289021 ,be3db2b0-b044-3cd8-9b62-e9bf1ad233d0,  -11.298840 ,  -43.808260 ,2023-01-13 16:49:00,Brasil,BAHIA,BARRA,Cerrado
 1616289022 ,99263076-afcf-3b77-a8aa-00b944623ac9,  -11.347270 ,  -45.026920 ,2023-01-13 16:49:00,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado
 1616289023 ,90a0af31-aa85-37a4-a15c-6798bc2caab6,  -12.421020 ,  -43.798340 ,2023-01-13 16:49:00,Brasil,BAHIA,BREJOLÂNDIA,Cerrado
 1616289024 ,4f6f45d7-e9d8-35a1-ac2a-6b93d911e741,  -13.137920 ,  -45.452050 ,2023-01-13 16:49:00,Brasil,BAHIA,SÃO DESIDÉRIO,Cerrado
 1616289025 ,dfc420f3-8279-3e8f-af41-3187bf445a13,  -13.037850 ,  -41.589400 ,2023-01-13 16:49:00,Brasil,BAHIA,MUCUGÊ,Caatinga
 1616625362 ,a173f25b-372b-350d-b0b3-91292e2738f0,  -14.228660 ,  -45.378430 ,2023-01-16 17:17:00,Brasil,BAHIA,JABORANDI,Cerrado
 1616625367 ,c9744369-78d6-34bc-a8fb-ebfdb594f976,  -14.234350 ,  -45.389390 ,2023-01-16 17:17:00,Brasil,BAHIA,JABORANDI,Cerrado
 1616625371 ,905a8583-1128-3da7-82b3-52d6ce0611f6,  -14.239390 ,  -44.754730 ,2023-01-16 17:17:00,Brasil,BAHIA,COCOS,Cerrado
 1616625376 ,187351ad-16e7-326b-9649-cfe3b6ab171b,  -14.239440 ,  -44.738340 ,2023-01-16 17:17:00,Brasil,BAHIA,COCOS,Cerrado
 1616743194 ,10103096-cbb2-3452-b8bc-6d24e82c4613,  -12.407110 ,  -43.593060 ,2023-01-17 16:22:00,Brasil,BAHIA,MUQUÉM DO SÃO FRANCISCO,Cerrado
 1616743197 ,cd457b45-60d3-3d49-8231-1d8f15bb8459,   -9.848110 ,  -38.966210 ,2023-01-17 16:24:00,Brasil,BAHIA,CANUDOS,Caatinga
 1616743198 ,2210d862-49a4-3196-a3c2-e883e01f4729,  -12.409250 ,  -43.610510 ,2023-01-17 16:22:00,Brasil,BAHIA,MUQUÉM DO SÃO FRANCISCO,Cerrado
 1616743212 ,c5f14eff-bf99-39fc-aad7-7b49087621af,  -12.592310 ,  -44.485400 ,2023-01-17 16:22:00,Brasil,BAHIA,BAIANÓPOLIS,Cerrado
 1616743217 ,8cf3cd0e-2336-31c9-b269-f2c7ae39d89c,  -12.595150 ,  -44.489880 ,2023-01-17 16:22:00,Brasil,BAHIA,BAIANÓPOLIS,Cerrado
 1616743226 ,cfe6b406-33ef-3138-83d7-fdcffda0ec33,  -12.802360 ,  -43.101220 ,2023-01-17 16:22:00,Brasil,BAHIA,PARATINGA,Caatinga
 1616743227 ,a211e824-7381-3970-85c6-32091ea723d7,  -12.831330 ,  -44.856770 ,2023-01-17 16:22:00,Brasil,BAHIA,SÃO DESIDÉRIO,Cerrado
 1616743240 ,e715b75a-5f82-303e-86ec-8068ac919e3e,  -12.962760 ,  -39.270030 ,2023-01-17 16:22:00,Brasil,BAHIA,SANTO ANTÔNIO DE JESUS,Mata Atlântica
 1616743245 ,5cc6aab8-b9e9-3052-a053-6d943deb8fa6,  -13.042940 ,  -43.277330 ,2023-01-17 16:22:00,Brasil,BAHIA,BOM JESUS DA LAPA,Caatinga
 1616743251 ,4cad508c-de7f-3f39-b28d-3e4baf2177b4,  -13.050210 ,  -46.234900 ,2023-01-17 16:22:00,Brasil,BAHIA,SÃO DESIDÉRIO,Cerrado
 1616743255 ,1d4f6aa5-cf7f-3b95-b3f7-2d656c4bf36a,  -13.056340 ,  -44.333530 ,2023-01-17 16:22:00,Brasil,BAHIA,BAIANÓPOLIS,Cerrado
 1616743268 ,10c9d637-fa14-3649-9f93-5a5bc8d0b954,  -13.265850 ,  -45.105350 ,2023-01-17 16:22:00,Brasil,BAHIA,CORRENTINA,Cerrado
 1616743273 ,17cc5906-bde5-3474-8f28-8c527d7a2862,  -13.268670 ,  -45.129150 ,2023-01-17 16:22:00,Brasil,BAHIA,CORRENTINA,Cerrado
 1616743282 ,e5a360f2-27a9-3314-a37b-49b0e5efb772,  -14.044100 ,  -43.455470 ,2023-01-17 16:22:00,Brasil,BAHIA,PALMAS DE MONTE ALTO,Cerrado
 1616743283 ,41349e26-3bee-3589-897b-5a842f985cb3,  -14.199500 ,  -41.668540 ,2023-01-17 16:22:00,Brasil,BAHIA,BRUMADO,Caatinga
 1616743343 ,66f7c9a5-9b5a-38f7-86d2-59f6855fbb82,  -10.230090 ,  -38.551830 ,2023-01-17 16:24:00,Brasil,BAHIA,JEREMOABO,Caatinga
 1616743344 ,b6d4ded8-831d-3d46-8f57-f41dbb6de9e8,  -10.231390 ,  -38.560870 ,2023-01-17 16:24:00,Brasil,BAHIA,JEREMOABO,Caatinga
 1616743362 ,8d96055c-8345-33c2-bc45-ccfe7f1f5aaa,  -12.230730 ,  -45.156000 ,2023-01-17 16:22:00,Brasil,BAHIA,BARREIRAS,Cerrado
 1616984596 ,db9dbe73-7c3a-3b50-8620-41fe0a90b54c,  -14.792180 ,  -39.042590 ,2023-01-19 16:09:00,Brasil,BAHIA,ILHÉUS,Mata Atlântica
 1617099609 ,d9a7d0e7-3053-3883-b903-bd7604cecc8e,  -10.788320 ,  -45.325430 ,2023-01-20 16:52:00,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado
 1617099610 ,15f0e454-1147-3aaa-87cb-182616bfdcd3,  -10.789630 ,  -45.334490 ,2023-01-20 16:52:00,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado
 1617099611 ,fdd224fc-e030-3d79-82e9-88cfed079ad7,  -10.797270 ,  -45.324080 ,2023-01-20 16:52:00,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado
 1617187525 ,8216dd9b-3553-379a-8ef5-827e907aa053,  -12.587440 ,  -38.216400 ,2023-01-21 15:56:00,Brasil,BAHIA,DIAS D'ÁVILA,Mata Atlântica
 1617561859 ,dfc58f06-5aa0-35dc-b4f6-4220adb435fd,  -13.763970 ,  -45.816050 ,2023-01-25 17:06:00,Brasil,BAHIA,CORRENTINA,Cerrado
 1617561861 ,7797cbc2-1952-3267-8a29-fc95ac5a6faa,  -13.754050 ,  -45.817730 ,2023-01-25 17:06:00,Brasil,BAHIA,CORRENTINA,Cerrado
 1617409852 ,296620d0-8aec-3e59-86b2-4a4e4fe36296,  -12.654020 ,  -41.501640 ,2023-01-24 16:24:00,Brasil,BAHIA,PALMEIRAS,Caatinga
 1617409854 ,b9ea403e-ad4f-3cd4-8ca8-05f58a06fb42,  -10.958050 ,  -43.590470 ,2023-01-24 16:24:00,Brasil,BAHIA,BARRA,Cerrado
 1617409858 ,c4b0be6d-e0e2-3d5b-bf75-29d29f6d2547,  -14.323090 ,  -39.592990 ,2023-01-24 16:24:00,Brasil,BAHIA,AURELINO LEAL,Mata Atlântica
 1617409863 ,b78119b8-130f-3a30-8dd9-3752ecb9705d,  -16.225490 ,  -39.467080 ,2023-01-24 16:24:00,Brasil,BAHIA,EUNÁPOLIS,Mata Atlântica
 1617409865 ,9727e406-62f0-3a3a-ade4-6921382888e1,  -16.072850 ,  -39.162030 ,2023-01-24 16:24:00,Brasil,BAHIA,SANTA CRUZ CABRÁLIA,Mata Atlântica
 1617409875 ,87855df6-ed94-3e44-9ac8-ffdcfea71194,  -15.482970 ,  -39.807080 ,2023-01-24 16:24:00,Brasil,BAHIA,PAU BRASIL,Mata Atlântica
 1617409876 ,b42fbdd2-27b9-3c91-99b8-11c6831b581f,  -13.276540 ,  -45.108970 ,2023-01-24 16:24:00,Brasil,BAHIA,CORRENTINA,Cerrado
 1617409877 ,3143e92c-38e7-31dd-ba5c-0be6e6614b85,  -15.481570 ,  -39.796790 ,2023-01-24 16:24:00,Brasil,BAHIA,PAU BRASIL,Mata Atlântica
 1617409881 ,441c4306-c038-3d35-a319-daec4ddae362,  -16.917170 ,  -39.551990 ,2023-01-24 16:24:00,Brasil,BAHIA,ITAMARAJU,Mata Atlântica
 1617409889 ,c267a89a-2a2c-3d5b-ad0a-494e226a9217,  -15.777190 ,  -39.071820 ,2023-01-24 16:24:00,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica
 1617409890 ,c6b1d86b-b1c2-3f0b-83cb-a703908cfd1b,  -13.970460 ,  -39.364920 ,2023-01-24 16:24:00,Brasil,BAHIA,IGRAPIÚNA,Mata Atlântica
 1617409895 ,514a6392-94b6-3404-8fef-44626fe21f68,  -13.454400 ,  -39.423110 ,2023-01-24 16:24:00,Brasil,BAHIA,PRESIDENTE TANCREDO NEVES,Mata Atlântica
 1617409897 ,ef6f4f77-bc7a-3969-b6b9-196507b5a113,  -13.437300 ,  -39.300350 ,2023-01-24 16:24:00,Brasil,BAHIA,VALENÇA,Mata Atlântica
 1617409907 ,35ef21d2-f56e-3701-bb7d-0a5725ee254a,  -13.758670 ,  -39.633610 ,2023-01-24 16:24:00,Brasil,BAHIA,ITAMARI,Mata Atlântica
 1617409913 ,915da2ae-3994-370d-8c1e-2a98c15ff7b5,  -14.815960 ,  -39.305740 ,2023-01-24 16:24:00,Brasil,BAHIA,ITABUNA,Mata Atlântica
 1617409922 ,febbe3ff-2c10-325a-af45-8581d6e773d2,  -12.729750 ,  -39.301710 ,2023-01-24 16:24:00,Brasil,BAHIA,CASTRO ALVES,Mata Atlântica
 1617409923 ,f06618a2-6a18-3770-b954-ea3dabb429a1,  -15.778550 ,  -39.081510 ,2023-01-24 16:24:00,Brasil,BAHIA,CANAVIEIRAS,Mata Atlântica
 1617409925 ,4397aa94-9236-3e13-ae8b-ec6e939054d9,  -11.867530 ,  -45.584290 ,2023-01-24 16:24:00,Brasil,BAHIA,BARREIRAS,Cerrado
 1617409929 ,b8f36a1b-2ecf-3622-976d-3d36e35705ec,  -14.992860 ,  -39.188410 ,2023-01-24 16:24:00,Brasil,BAHIA,ILHÉUS,Mata Atlântica
 1617409931 ,e7429714-883d-366b-ab25-034fb3320dbd,  -12.320170 ,  -42.620290 ,2023-01-24 16:24:00,Brasil,BAHIA,OLIVEIRA DOS BREJINHOS,Caatinga
 1617409943 ,70d07e18-6809-30e9-9e64-be868be5cb97,  -10.932360 ,  -38.319730 ,2023-01-24 16:24:00,Brasil,BAHIA,RIBEIRA DO AMPARO,Caatinga
 1617409953 ,c4c003ff-f648-3ace-b048-d9b987f8ecb0,  -10.316310 ,  -39.406100 ,2023-01-24 16:26:00,Brasil,BAHIA,MONTE SANTO,Caatinga
 1617409954 ,cb21bb83-ec56-3652-a8cf-5ffc40db327e,  -13.888150 ,  -39.363220 ,2023-01-24 16:24:00,Brasil,BAHIA,IGRAPIÚNA,Mata Atlântica
 1617409955 ,b9c43a2e-157a-3ad6-af10-29444dcdeeec,  -10.971010 ,  -43.865660 ,2023-01-24 16:26:00,Brasil,BAHIA,BARRA,Cerrado
 1617409962 ,2e3a8d98-ba3b-3830-a455-3aeb05327b70,  -14.525570 ,  -45.840870 ,2023-01-24 16:24:00,Brasil,BAHIA,JABORANDI,Cerrado
 1617409968 ,04edc990-d6c7-3395-979e-4550b085177c,  -13.757330 ,  -39.623910 ,2023-01-24 16:24:00,Brasil,BAHIA,ITAMARI,Mata Atlântica
 1617409969 ,f8631b1a-4adc-32d8-9c1a-56aee3c8021b,  -12.309070 ,  -43.520750 ,2023-01-24 16:24:00,Brasil,BAHIA,MUQUÉM DO SÃO FRANCISCO,Cerrado
 1617409974 ,8c227e68-8c8a-3f6e-902f-4c864042fe89,  -13.746440 ,  -39.410390 ,2023-01-24 16:24:00,Brasil,BAHIA,GANDU,Mata Atlântica
 1617409977 ,6621faf0-8301-3eab-a340-26bb21eb9282,  -13.279560 ,  -45.115450 ,2023-01-24 16:24:00,Brasil,BAHIA,CORRENTINA,Cerrado
 1617409991 ,af9486f0-5d89-3e88-9e66-aed901433452,  -14.206320 ,  -39.408970 ,2023-01-24 16:24:00,Brasil,BAHIA,MARAÚ,Mata Atlântica
 1617653503 ,bf4a0f05-b2fd-3b1b-826e-83b3ef04c268,  -13.195390 ,  -40.551180 ,2023-01-26 16:11:00,Brasil,BAHIA,MARCIONÍLIO SOUZA,Caatinga
 1617653505 ,93a4cc56-f3eb-3eb3-b493-5030166588c4,  -13.637460 ,  -39.379250 ,2023-01-26 16:11:00,Brasil,BAHIA,TEOLÂNDIA,Mata Atlântica
 1617653506 ,1dd3d972-b4c1-38d0-aeae-9387d30dd1e9,  -14.771540 ,  -39.962540 ,2023-01-26 16:11:00,Brasil,BAHIA,IBICUÍ,Mata Atlântica
 1617653613 ,6791fe8d-1edd-354f-acaf-378a688411c6,   -9.886380 ,  -38.421610 ,2023-01-26 16:11:00,Brasil,BAHIA,JEREMOABO,Caatinga
 1617653614 ,81bb0336-acac-3787-9988-56dd5858847a,   -9.884550 ,  -38.428390 ,2023-01-26 16:11:00,Brasil,BAHIA,JEREMOABO,Caatinga
 1617653615 ,9c83481f-3755-3c44-a8b0-7eb113d02951,   -9.887830 ,  -38.432410 ,2023-01-26 16:11:00,Brasil,BAHIA,JEREMOABO,Caatinga
 1617757928 ,7a5f130f-81ec-3414-abb6-a35389fe19d2,  -10.957220 ,  -43.598800 ,2023-01-27 16:54:00,Brasil,BAHIA,BARRA,Cerrado
 1617867890 ,23d5a8a9-5f11-3b29-bfb5-17fd6c337307,  -12.595670 ,  -38.188420 ,2023-01-28 15:58:00,Brasil,BAHIA,DIAS D'ÁVILA,Mata Atlântica
 1617978611 ,100c7f37-7440-3f6e-a99c-c8c0365c0093,  -10.892060 ,  -44.620370 ,2023-01-29 16:41:00,Brasil,BAHIA,SANTA RITA DE CÁSSIA,Cerrado
 1617978612 ,369598f4-33a5-3f6f-af7e-0213e813eddb,  -10.211300 ,  -43.110130 ,2023-01-29 16:41:00,Brasil,BAHIA,PILÃO ARCADO,Caatinga
 1617978613 ,82da05e5-0500-365f-9978-77bbd127d8a6,  -11.508980 ,  -41.592180 ,2023-01-29 16:41:00,Brasil,BAHIA,AMÉRICA DOURADA,Caatinga
 1617978614 ,aa033bdf-4a57-37ff-b440-379cd8e5cd04,  -11.510360 ,  -41.601540 ,2023-01-29 16:41:00,Brasil,BAHIA,AMÉRICA DOURADA,Caatinga
 1618093241 ,b46e1b8f-a98e-3ae8-84c9-579e33065881,  -12.640120 ,  -44.458400 ,2023-01-30 17:24:00,Brasil,BAHIA,BAIANÓPOLIS,Cerrado
 1618083045 ,669e8ca1-b057-3497-97c2-4bf719c03ffe,  -10.233390 ,  -38.543050 ,2023-01-30 15:48:00,Brasil,BAHIA,JEREMOABO,Caatinga
 1618083046 ,10441f11-7fec-37b9-8452-26bb3e6ba2f0,  -10.237600 ,  -38.577640 ,2023-01-30 15:48:00,Brasil,BAHIA,CANUDOS,Caatinga
 1618083048 ,c91d4e84-5106-3fb5-81e4-3f462eca83f5,  -10.239560 ,  -38.535270 ,2023-01-30 15:48:00,Brasil,BAHIA,JEREMOABO,Caatinga
 1618083049 ,bb217d7f-5b1a-3faa-8a68-b85765a756d2,  -10.243540 ,  -38.569810 ,2023-01-30 15:48:00,Brasil,BAHIA,CANUDOS,Caatinga
 1618206666 ,3b171d79-dbad-3a3f-9847-3b152cf88f7b,  -10.599550 ,  -45.662420 ,2023-01-31 16:28:00,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado
 1618206686 ,5bbc6694-df86-3c44-a89f-c50d04b065f0,  -10.967830 ,  -43.862130 ,2023-01-31 16:28:00,Brasil,BAHIA,BARRA,Cerrado
 1618218281 ,59f9ca45-fb0b-3639-9efa-042e07d5e603,  -17.233120 ,  -39.404920 ,2023-01-31 16:26:00,Brasil,BAHIA,PRADO,Mata Atlântica
 1618218287 ,4e083702-6b5d-3ff8-b500-20d720e71143,  -16.603160 ,  -39.168390 ,2023-01-31 16:26:00,Brasil,BAHIA,PORTO SEGURO,Mata Atlântica
 1618218382 ,a201abeb-5df2-3a8b-a3bf-68e9b0c361fd,   -9.822980 ,  -43.597310 ,2023-01-31 16:28:00,Brasil,BAHIA,PILÃO ARCADO,Cerrado
 1618218475 ,5f91813b-f4a1-3268-9c0c-3521b3fa7ecb,  -10.115870 ,  -42.213280 ,2023-01-31 16:28:00,Brasil,BAHIA,SENTO SÉ,Caatinga
 1618218476 ,0e149eee-7cf0-3811-8933-3cdaa8c43e30,  -10.599560 ,  -45.662490 ,2023-01-31 16:28:00,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado
 1618218479 ,24b755de-0225-31e3-8eb3-c31a990ef3e6,  -10.604370 ,  -42.359140 ,2023-01-31 16:28:00,Brasil,BAHIA,XIQUE-XIQUE,Caatinga
 1618218480 ,3c60224f-33f5-35ce-bf4f-d0a4c80f7027,  -11.833810 ,  -40.489840 ,2023-01-31 16:28:00,Brasil,BAHIA,MUNDO NOVO,Caatinga
 1618218482 ,83979b6c-298f-3e6d-bb6e-c09ab2c1ecda,  -11.835160 ,  -40.499390 ,2023-01-31 16:28:00,Brasil,BAHIA,MUNDO NOVO,Caatinga
 1618218483 ,c345b1b1-11d9-3312-8777-6920c4a8cd7a,  -11.880490 ,  -44.369180 ,2023-01-31 16:28:00,Brasil,BAHIA,COTEGIPE,Cerrado
 1618218486 ,e500cf95-8476-31e0-a3cf-84e3f10469bb,  -12.252670 ,  -41.873580 ,2023-01-31 16:28:00,Brasil,BAHIA,SEABRA,Caatinga
 1618218489 ,652e2e1a-6575-3804-831b-adb1ded7dba9,  -12.345820 ,  -40.340080 ,2023-01-31 16:26:00,Brasil,BAHIA,ITABERABA,Caatinga
 1618218491 ,6a596a00-247c-34b6-851a-610672163dde,  -13.104650 ,  -40.713860 ,2023-01-31 16:26:00,Brasil,BAHIA,MARCIONÍLIO SOUZA,Caatinga
 1618218492 ,44e8196f-90f1-3c1b-9ba5-3d14218f1be5,  -13.301190 ,  -45.956780 ,2023-01-31 16:26:00,Brasil,BAHIA,SÃO DESIDÉRIO,Cerrado
 1618218495 ,8cd589d7-1620-3ccd-8f80-d2c184b6dde0,  -13.420440 ,  -43.819000 ,2023-01-31 16:26:00,Brasil,BAHIA,SERRA DO RAMALHO,Cerrado
 1618218496 ,b38b560d-5a77-35e2-9a32-b331d4f6452f,  -13.861890 ,  -43.987060 ,2023-01-31 16:26:00,Brasil,BAHIA,CARINHANHA,Cerrado
 1618218498 ,edb65691-56f5-3f60-8dbe-e11ad8c94b6c,  -13.864230 ,  -43.975630 ,2023-01-31 16:26:00,Brasil,BAHIA,CARINHANHA,Cerrado
 1618427254 ,f9618e67-74b4-335e-9d47-e8efe9a0ead8,  -13.719650 ,  -40.669940 ,2023-02-02 16:13:00,Brasil,BAHIA,MARACÁS,Caatinga
 1618427450 ,e7ff74e5-e5ec-3ec8-8d57-2b37298499f9,  -10.491590 ,  -45.722720 ,2023-02-02 16:15:00,Brasil,BAHIA,FORMOSA DO RIO PRETO,Cerrado
 1618548901 ,efef2662-78be-3f79-9a37-e8270f079aee,  -12.827740 ,  -44.857150 ,2023-02-03 16:56:00,Brasil,BAHIA,SÃO DESIDÉRIO,Cerrado
